"RespID","wgtpop (in 10's)","wgthh (in 10's)","I am happy with my weight {sumax(X16600,C4.000000,C4.000000,X16601,C3.000000,C3.000000,X16602,C2.000000,C2.000000,X16599,C1.000000,C1.000000)}","Household Income {sumax(X85317370,C4.00,X85317368,C14.00,X85317373,C24.00,X85317369,C34.00,X85317374,C44.00,X24925,C54.00,X24935,C67.00,X24938,C87.00,X85317371,C112.00,X85317372,C137.00,X24929,C174.00,X24924,C224.00,X70839,C299.00,X70840,C424.00,X70841,C500.00)}","I am as close to my friend group as I am to my family {sumax(X91585726,C4.000000,C4.000000,X91589417,C3.000000,C3.000000,X91590927,C2.000000,C2.000000,X91588007,C1.000000,C1.000000)}","Faith: Holding to religious faith and belief {sumax(X14833,C2.500000,C2.500000,X14834,C1.000000,C1.000000,X14835,C4.000000,C4.000000)}","I am perfectly happy with my standard of living {sumax(X91583243,C4.000000,X91591993,C3.000000,X91592876,C2.000000,X91586625,C1.000000)}","Very Conservative {X61206}","Somewhat Conservative {X61209}","Middle of the Road {X61208}","Somewhat Liberal {X61210}","Very Liberal {X61207}"
88008W88ZD82NBH,391,194,4,224,3,1,3,0,1,0,0,0
88008W88ZEQH1J3,409,135,4,500,3,1,4,0,0,1,0,0
88008W88ZHXW3P5,172,170,4,54,3,1,2,0,0,0,1,0
88008W88ZJEZT4D,595,196,3,424,4,2,4,0,0,1,0,0
88008W88ZKRQN9P,115,57,3,424,4,2,4,0,0,0,1,0
88008W88ZPH9X4V,96,48,3,137,3,2,4,0,0,0,0,1
88008W88ZQBU2RH,106,105,3,34,4,2,2,0,0,0,1,0
88008W88ZUUPZ48,182,60,4,299,3,1,3,0,0,1,0,0
88008W88ZV1DPM2,109,36,4,54,4,1,2,0,0,1,0,0
88009W8811VAQ4W,307,152,4,137,4,1,3,0,0,0,1,0
88009W8812K6AX9,330,109,4,137,4,1,3,0,0,1,0,0
88009W8812QEKXK,89,88,4,54,4,1,2,0,0,1,0,0
88009W8813EBHYB,215,213,3,112,4,1,4,0,0,0,0,1
88009W8815EZC2N,139,69,3,112,4,2,3,1,0,0,0,0
88009W88168GWQY,70,69,4,4,4,1,3,0,1,0,0,0
88009W881AF931R,70,69,4,54,4,2,2,0,0,0,0,1
88009W881BMWQ29,253,126,3,14,3,2,3,0,0,1,0,0
88009W881DYBPRF,70,35,4,44,3,1,4,0,1,0,0,0
88009W881EZQV3J,288,95,4,87,4,1,4,0,0,1,0,0
88009W881FUYE7N,578,144,3,34,3,1,3,1,0,0,0,0
88009W881H4GKCS,71,36,3,34,4,1,4,0,1,0,0,0
88009W881HU62Z7,118,117,3,67,3,2,1,0,0,1,0,0
88009W881HY967S,550,181,3,224,3,1,3,0,0,0,1,0
88009W881KNZBU7,371,184,3,44,4,2,3,1,0,0,0,0
88009W881QDSDDX,217,108,4,87,3,2,4,0,0,0,0,1
88009W881RR1VDC,1066,264,3,137,3,2,4,0,0,1,0,0
88009W881TQVGJF,214,106,3,87,4,1,2,0,1,0,0,0
88009W881VV1TW7,531,176,3,174,4,1,4,0,1,0,0,0
88009W881WU878Y,140,70,4,112,4,1,2,0,0,1,0,0
88009W8822NQTH3,651,65,3,500,4,2,3,0,0,1,0,0
88009W8828NR6F9,258,128,3,67,4,1,3,0,0,1,0,0
88009W882FFD3TJ,147,146,4,67,3,2,4,0,0,0,0,1
88009W882JN3229,101,50,4,4,4,1,4,0,0,1,0,0
88009W882K54AS3,123,122,4,14,4,1,3,1,0,0,0,0
88009W882MK9H6T,636,210,4,54,3,1,3,0,0,0,1,0
88009W882RNS7YA,708,351,3,174,4,1,4,1,0,0,0,0
88009W882RQPQDN,573,114,4,112,3,1,3,0,1,0,0,0
88009W882SQQPWK,290,57,4,44,4,2,2,1,0,0,0,0
88009W882V3WX7V,249,124,3,137,4,1,4,0,1,0,0,0
88009W882W4Z6BR,218,108,4,54,3,1,3,0,0,1,0,0
88009W882X5X3WW,246,243,4,87,4,2,3,0,0,1,0,0
88009W8837QAEZE,151,149,4,87,3,1,1,0,0,0,0,1
88009W8837SMK2S,332,110,3,44,3,1,3,0,0,1,0,0
88009W8838U6GFW,167,42,3,67,4,1,2,0,1,0,0,0
88009W883AVRTGS,204,202,4,54,3,1,4,0,1,0,0,0
88009W883AXZC8F,172,85,4,174,3,1,3,0,0,1,0,0
88009W883F2NMTR,230,228,3,24,3,1,2,0,0,1,0,0
88009W883FDXQWJ,106,53,3,67,3,2,4,0,0,1,0,0
88009W883FPYMNT,481,239,3,112,3,1,2,0,0,1,0,0
88009W883H8S72U,70,69,3,4,3,1,1,0,0,1,0,0
88009W883JNBK2F,70,70,4,34,4,1,3,0,0,1,0,0
88009W883NUKM9V,647,161,3,137,3,1,3,0,1,0,0,0
88009W883P2KETF,188,93,4,87,3,1,3,0,1,0,0,0
88009W883RTZWZV,203,101,4,87,3,1,3,0,0,1,0,0
88009W883RXUG5X,240,119,3,174,4,2,3,0,0,0,0,1
88009W883V4BQJ8,196,97,3,67,4,2,2,0,0,0,1,0
88009W8844ZCP5G,122,41,4,24,4,1,3,0,0,1,0,0
88009W8845N47Z1,430,213,4,174,4,1,4,1,0,0,0,0
88009W88465RE2R,354,175,4,174,3,2,3,0,0,0,1,0
88009W8848NUUUV,154,77,4,112,4,2,4,0,0,1,0,0
88009W884962XFJ,786,389,3,174,4,1,3,1,0,0,0,0
88009W8849WK327,135,134,3,67,4,2,2,0,0,0,0,1
88009W884ADHJAF,143,142,3,34,4,1,3,0,0,1,0,0
88009W884AHRFMK,192,95,4,112,4,2,4,0,0,0,1,0
88009W884BGJ8VP,166,164,4,424,4,2,4,0,0,1,0,0
88009W884DZ2EZF,80,79,3,34,3,1,2,0,0,0,1,0
88009W884DZZKPW,189,187,3,87,3,1,3,0,0,0,0,1
88009W884EAFGT4,382,190,3,112,3,1,3,1,0,0,0,0
88009W884GX9DRG,70,70,3,34,4,1,1,1,0,0,0,0
88009W884KNYYVK,70,23,3,4,3,1,2,0,0,0,0,1
88009W884MNC5HS,753,373,4,174,3,1,3,0,1,0,0,0
88009W884N6M12F,176,174,4,87,3,1,3,0,0,1,0,0
88009W884P7QZHY,70,69,4,24,4,1,4,0,0,1,0,0
88009W884S7N8HJ,108,107,3,67,3,1,3,0,1,0,0,0
88009W884SGADGW,88,44,3,24,3,1,2,0,0,1,0,0
88009W884TG1TFX,161,159,4,44,4,2,3,0,0,1,0,0
88009W884VC2T3Z,135,68,3,174,3,1,3,0,0,1,0,0
88009W884WZ4MW3,153,151,3,44,4,1,4,0,0,1,0,0
88009W884Y2B571,174,86,4,24,3,2,4,0,0,0,0,1
88009W884ZYSXF2,206,102,3,67,4,1,2,1,0,0,0,0
88009W8855JHPZ7,265,87,4,87,3,1,4,0,0,1,0,0
88009W88572RG1Z,217,54,4,54,4,2,3,0,0,1,0,0
88009W88579MKZW,196,194,4,67,3,1,4,0,0,0,0,1
88009W885BCK6AP,70,35,4,4,3,2,3,0,0,1,0,0
88009W885C2MPAG,78,39,3,54,3,2,4,0,0,0,0,1
88009W885CABER2,766,191,3,112,3,1,2,0,0,1,0,0
88009W885EV62EJ,165,82,4,224,4,1,4,0,0,0,1,0
88009W885G3CQPF,270,89,4,137,3,2,2,0,0,0,1,0
88009W885HHFPBB,455,450,3,67,4,1,4,1,0,0,0,0
88009W885HP84DN,557,276,4,87,3,1,3,0,0,1,0,0
88009W885JYRS58,122,121,3,87,3,1,4,0,1,0,0,0
88009W885KEC6SW,122,60,3,14,3,1,3,0,0,0,1,0
88009W885RCYM6N,186,185,4,14,3,1,3,0,0,1,0,0
88009W885TFDG3D,297,98,4,54,4,1,2,0,1,0,0,0
88009W885VDEUSX,241,120,4,87,3,1,3,0,0,0,1,0
88009W885XN1Q6E,517,256,4,54,3,2,4,0,0,1,0,0
88009W885YH13Z2,311,308,3,87,3,1,4,0,0,0,1,0
88009W885ZRKR58,283,141,4,87,4,1,4,0,1,0,0,0
88009W88636WPF4,221,110,3,112,4,1,2,1,0,0,0,0
88009W8863K9CDU,187,185,4,87,4,1,4,0,0,0,1,0
88009W88647Y4S6,429,213,4,174,3,2,3,0,0,0,1,0
88009W8864PDTAK,573,284,4,14,3,1,2,1,0,0,0,0
88009W8864YC93S,842,166,4,54,3,2,3,0,0,1,0,0
88009W88673P9FB,96,95,4,44,4,1,4,1,0,0,0,0
88009W886BGQWX3,160,159,4,4,4,1,4,0,0,1,0,0
88009W886CXYVQF,118,117,3,4,4,1,3,0,0,1,0,0
88009W886DJGYBH,364,181,4,24,4,1,3,0,1,0,0,0
88009W886EMUGKZ,336,333,3,24,4,1,3,0,0,0,1,0
88009W886GXCW6E,540,89,4,224,4,1,3,0,0,1,0,0
88009W886GZ81XE,908,450,3,112,4,1,3,0,1,0,0,0
88009W886KH4HQ3,119,118,3,87,4,1,2,0,0,1,0,0
88009W886KTJYN3,132,131,3,34,3,1,3,0,0,1,0,0
88009W886P8EKP2,70,69,4,4,3,1,2,0,1,0,0,0
88009W886SCCPFP,166,82,3,87,3,1,4,0,0,1,0,0
88009W886U8W6S2,295,147,4,14,4,1,1,0,0,1,0,0
88009W886WMEGR3,501,248,4,87,4,2,3,0,1,0,0,0
88009W886XKJDUF,167,165,3,44,3,1,3,1,0,0,0,0
88009W886XZX4AA,70,35,3,24,4,1,2,0,0,1,0,0
88009W886ZMQS1T,444,220,4,174,3,2,3,0,0,1,0,0
88009W8873YZ822,70,35,4,174,3,2,3,0,1,0,0,0
88009W88743JME1,430,213,3,137,4,2,2,0,0,1,0,0
88009W8874PX58Q,93,47,3,87,3,1,4,0,0,1,0,0
88009W88752W4PU,487,80,4,112,3,1,3,0,0,0,1,0
88009W8876CPCX9,327,163,3,137,4,1,4,0,1,0,0,0
88009W8878N7Q3V,445,221,3,34,4,2,2,1,0,0,0,0
88009W887AG3HKP,1515,500,4,224,4,1,3,0,0,1,0,0
88009W887AM4FV9,177,58,4,87,4,1,2,0,0,1,0,0
88009W887CQQRAH,70,70,4,44,4,2,2,0,0,0,0,1
88009W887DT6BZ1,538,266,3,54,3,1,3,1,0,0,0,0
88009W887DWNWZX,76,38,4,67,3,1,3,0,0,1,0,0
88009W887E75HJU,512,253,4,174,4,2,3,0,0,1,0,0
88009W887J5BJM6,84,42,4,174,4,2,4,0,0,0,1,0
88009W887J91QQW,374,370,4,34,4,1,3,1,0,0,0,0
88009W887NK6SEF,245,49,4,137,3,2,3,0,0,0,1,0
88009W887RW7JJH,333,166,3,137,4,1,4,0,1,0,0,0
88009W887RWGXA9,250,124,3,54,3,2,4,0,0,1,0,0
88009W887STMPHY,170,168,3,174,3,2,1,0,0,1,0,0
88009W887SXS8YV,189,94,4,34,4,1,3,0,0,1,0,0
88009W887YJAKEW,370,184,4,67,4,1,4,0,1,0,0,0
88009W887ZED3V8,312,309,3,87,4,1,4,0,0,1,0,0
88009W887ZV2K2A,70,35,3,54,3,2,4,0,1,0,0,0
88009W8883DBQSX,654,324,3,224,3,1,4,0,1,0,0,0
88009W8884MFY7V,373,185,4,224,3,2,3,0,0,1,0,0
88009W8886TXE52,458,76,3,67,3,1,3,0,0,0,0,1
88009W88876CFNT,70,70,4,54,4,2,3,0,1,0,0,0
88009W888BPBKS5,353,175,4,224,4,1,4,0,0,1,0,0
88009W888EX594S,313,310,4,14,4,1,1,0,0,0,1,0
88009W888HCUQM3,1113,553,4,24,4,1,3,1,0,0,0,0
88009W888HS4YDX,360,119,3,137,4,1,2,0,1,0,0,0
88009W888PA8PV6,537,533,4,137,3,1,2,0,0,0,1,0
88009W888PPE4X3,456,226,4,54,4,1,4,0,0,1,0,0
88009W888RKNE3Y,70,69,4,4,4,1,1,0,1,0,0,0
88009W888RUMPUA,454,113,3,174,3,2,1,0,0,0,0,1
88009W888TS892T,178,88,3,174,4,2,3,0,0,0,0,1
88009W888X6CG59,293,146,3,67,4,1,4,0,0,0,1,0
88009W8892TTJ5R,198,98,4,137,4,1,3,0,0,0,1,0
88009W889914RAD,611,303,3,224,3,2,1,0,0,1,0,0
88009W889CJKAFR,314,311,3,24,3,1,2,0,0,1,0,0
88009W889CR3WBK,139,138,4,87,4,2,2,0,0,1,0,0
88009W889F78Q2E,145,144,4,14,4,1,1,0,0,0,0,1
88009W889FBGYFH,325,322,4,54,4,2,4,0,1,0,0,0
88009W889HR42F7,102,101,3,54,4,2,2,0,0,1,0,0
88009W889JNHQPV,386,382,3,54,3,2,2,0,1,0,0,0
88009W889K9C9UK,194,96,3,224,4,1,4,0,0,0,1,0
88009W889MEM7FB,210,104,4,87,3,1,3,0,0,0,1,0
88009W889Q8GMAN,638,211,4,299,4,1,3,0,0,0,1,0
88009W889QFTGJQ,1086,179,3,112,4,1,4,0,0,0,1,0
88009W889S19NDY,350,116,3,299,3,1,4,1,0,0,0,0
88009W889S6T1YB,197,195,4,87,4,1,4,1,0,0,0,0
88009W889S78B6J,269,134,4,44,4,1,4,0,1,0,0,0
88009W889SG51M7,798,396,4,112,4,1,2,0,0,1,0,0
88009W889TFVYCM,440,218,3,224,4,1,4,0,0,0,0,1
88009W889U95WTB,313,156,3,174,4,2,1,0,0,0,1,0
88009W889UAZE57,262,259,4,112,4,2,4,0,0,0,0,1
88009W889UJBE2R,151,149,4,4,4,1,4,1,0,0,0,0
88009W889VKFV63,226,112,4,34,4,1,2,0,0,1,0,0
88009W889XA55CJ,530,262,3,174,4,1,4,0,0,0,1,0
88009W889XZAMJ1,70,35,4,34,4,2,2,1,0,0,0,0
88009W889YAFX6D,70,14,4,54,4,2,2,0,0,0,1,0
88009W88A2PBD3R,143,71,4,87,3,1,2,1,0,0,0,0
88009W88A55B5WN,270,67,3,67,4,2,2,1,0,0,0,0
88009W88A8X5VXB,215,107,3,112,3,1,4,0,0,1,0,0
88009W88A9B1R9T,179,89,3,137,4,1,2,0,0,1,0,0
88009W88AB5J6X8,160,53,4,14,4,1,1,0,0,1,0,0
88009W88ADXUGC1,89,45,3,24,3,1,3,0,0,0,1,0
88009W88AEPAT64,139,69,4,67,4,2,3,0,0,1,0,0
88009W88AF7YC8E,156,154,3,44,4,1,3,0,0,0,0,1
88009W88AG2VGRR,122,61,3,67,3,1,3,0,1,0,0,0
88009W88AHUVT4H,372,185,4,34,3,1,4,0,0,0,1,0
88009W88AKQ458F,333,330,4,34,3,1,2,0,0,1,0,0
88009W88AMA3UN3,70,35,3,4,3,1,4,0,0,0,0,1
88009W88AMBTRX4,203,101,3,112,3,1,2,0,0,0,1,0
88009W88AMM93CP,115,38,3,67,4,1,3,0,1,0,0,0
88009W88ANCAER1,279,139,3,299,3,1,3,0,0,0,1,0
88009W88ANN7YTN,688,171,3,224,4,2,3,0,0,1,0,0
88009W88AW2JU52,283,141,4,137,4,1,4,1,0,0,0,0
88009W88AYT3GAH,105,26,4,112,3,1,3,0,0,1,0,0
88009W88AZ3TQFK,108,53,3,44,4,1,3,0,0,1,0,0
88009W88AZWFJ7U,70,35,3,54,3,2,4,0,0,0,1,0
88009W88B17UYKU,210,70,3,44,3,2,3,0,0,1,0,0
88009W88B6RNNAA,102,101,3,44,4,1,3,0,0,1,0,0
88009W88B72546G,180,89,4,87,4,2,3,0,0,0,0,1
88009W88B8HNRKM,70,69,3,34,4,1,4,0,0,0,0,1
88009W88BBKT39E,98,25,4,67,4,1,2,0,0,0,0,1
88009W88BEKR52K,252,125,3,174,3,1,3,0,0,0,1,0
88009W88BETY535,96,95,3,54,3,1,4,1,0,0,0,0
88009W88BG1GPFK,170,84,4,174,3,2,3,0,0,0,1,0
88009W88BK73VF9,165,164,4,34,3,2,4,0,0,1,0,0
88009W88BU6RGNF,297,294,4,44,4,1,4,1,0,0,0,0
88009W88BVY1KNZ,548,271,4,112,3,2,2,0,0,1,0,0
88009W88BZ68WRD,391,195,4,137,4,1,4,1,0,0,0,0
88009W88C1DUNAT,187,93,4,4,4,1,1,0,0,1,0,0
88009W88C2QHG66,201,199,4,54,3,1,4,0,1,0,0,0
88009W88C2Z3RC3,503,166,4,14,3,2,3,0,1,0,0,0
88009W88C3Q4VXK,116,115,4,24,4,1,4,0,0,1,0,0
88009W88C3TKJ3F,97,96,3,54,4,1,2,0,1,0,0,0
88009W88C8ZZSKW,364,180,4,174,4,2,4,0,0,0,0,1
88009W88CAFN8J6,185,184,3,24,4,2,1,0,0,1,0,0
88009W88CFD8XDD,984,487,3,34,3,1,3,0,0,1,0,0
88009W88CK7KTSZ,320,158,4,112,3,1,3,1,0,0,0,0
88009W88CN3TN3P,194,96,4,87,3,2,4,0,0,0,0,1
88009W88CQRN1QD,227,113,4,112,4,1,3,0,0,1,0,0
88009W88CT5R1V4,296,293,3,54,3,1,3,0,0,0,1,0
88009W88CUTCU5G,288,143,4,174,4,2,3,0,1,0,0,0
88009W88CVN4NQX,127,126,3,54,4,1,2,0,0,0,0,1
88009W88CXB68T8,107,106,3,34,3,2,1,0,0,0,0,1
88009W88CXQ4T82,248,123,4,87,3,1,3,0,0,1,0,0
88009W88CYS2E7B,363,180,3,299,3,1,4,0,0,1,0,0
88009W88D34QZMY,164,163,3,112,3,1,2,0,0,0,1,0
88009W88D54881G,1930,479,4,87,4,1,3,0,0,0,1,0
88009W88D6K32JM,825,204,4,54,3,2,3,0,0,0,0,1
88009W88D9P3JVQ,70,69,4,44,4,1,3,0,0,1,0,0
88009W88DB3JTGN,918,455,4,67,4,1,3,0,1,0,0,0
88009W88DCCG99N,171,170,3,137,4,2,2,0,0,0,0,1
88009W88DCUQ5UM,1465,726,3,4,3,1,4,1,0,0,0,0
88009W88DDCR4GK,251,125,4,87,3,1,1,0,0,1,0,0
88009W88DDKDZ8B,468,232,4,14,3,1,2,0,0,1,0,0
88009W88DEK6KQ2,138,137,3,4,3,1,4,0,0,1,0,0
88009W88DEW79UC,535,265,4,87,4,1,4,0,1,0,0,0
88009W88DFJ4APS,241,80,4,67,4,1,3,0,0,0,1,0
88009W88DG1UW9U,405,134,3,54,4,1,2,0,1,0,0,0
88009W88DP3ZCM5,229,114,3,67,4,1,4,0,1,0,0,0
88009W88DQQ4EUT,242,120,3,137,3,1,3,0,0,0,1,0
88009W88DV32MBX,70,69,3,137,3,2,4,0,0,0,0,1
88009W88DW3G2MN,291,145,4,87,4,1,3,0,0,1,0,0
88009W88DXE2ENE,268,133,3,54,3,1,3,1,0,0,0,0
88009W88DZEAF57,390,129,3,54,4,1,3,1,0,0,0,0
88009W88E15J1DD,72,72,4,44,3,2,4,0,0,0,0,1
88009W88E1ESEME,100,99,4,87,3,1,2,1,0,0,0,0
88009W88EFEB9UZ,276,137,4,112,3,1,3,1,0,0,0,0
88009W88EK65H5U,143,36,4,24,4,1,4,0,0,0,0,1
88009W88ENDH7Q4,145,144,4,87,3,1,2,0,1,0,0,0
88009W88EP7M3R2,233,116,4,137,3,2,3,0,0,1,0,0
88009W88EQ4WC45,140,70,3,137,4,1,4,0,0,0,1,0
88009W88EQKC8XU,361,180,4,174,4,2,3,0,0,0,1,0
88009W88EVXEZV7,104,52,3,112,4,2,3,1,0,0,0,0
88009W88EWMHK8K,211,70,3,24,4,1,4,0,0,0,0,1
88009W88EWY3UAX,70,69,4,24,4,1,4,0,0,1,0,0
88009W88EWZWFT5,94,93,3,34,4,1,2,0,0,1,0,0
88009W88EX3Y5UK,138,137,4,174,4,1,3,0,1,0,0,0
88009W88EXJWG58,182,181,4,54,4,1,3,0,0,0,1,0
88009W88F2CEE9X,248,245,4,14,4,1,4,0,0,1,0,0
88009W88F813DSS,261,130,4,224,4,1,4,0,0,0,1,0
88009W88F9SH53C,103,102,4,174,4,2,4,0,0,0,1,0
88009W88FA2598P,70,70,4,87,4,2,3,0,0,1,0,0
88009W88FNHNM61,388,193,4,44,3,1,2,0,0,1,0,0
88009W88FPC2KQU,226,75,3,14,4,1,3,1,0,0,0,0
88009W88FPZA9PW,358,118,3,54,3,1,3,0,0,0,1,0
88009W88FQC5RYC,255,84,3,67,3,1,3,0,0,1,0,0
88009W88FT9T4UZ,209,104,3,299,3,1,3,0,0,0,1,0
88009W88FT9ZPSV,520,257,4,44,4,2,4,0,0,1,0,0
88009W88G3PN3KG,473,235,3,34,4,1,4,0,0,1,0,0
88009W88G59GQNR,163,54,3,67,4,1,2,0,0,0,0,1
88009W88G66KY67,360,178,4,112,4,1,3,0,0,1,0,0
88009W88G932YSN,188,93,4,44,4,2,2,0,0,0,1,0
88009W88G9Y16TZ,162,41,3,112,4,1,2,1,0,0,0,0
88009W88GA3DYSS,75,74,4,67,3,2,4,0,0,1,0,0
88009W88GCR5RHY,78,39,4,87,3,1,4,0,0,1,0,0
88009W88GDEA7ZD,77,76,3,4,3,1,4,0,1,0,0,0
88009W88GEV8WDY,822,271,4,87,3,2,3,0,0,0,1,0
88009W88GFVDG28,117,58,4,44,3,2,4,0,1,0,0,0
88009W88GJ939PM,583,577,3,67,3,1,4,0,0,1,0,0
88009W88GKK2RTY,244,121,4,34,3,2,3,0,0,1,0,0
88009W88GM6FPHJ,337,168,3,112,3,1,3,1,0,0,0,0
88009W88GM9WC84,266,88,4,87,4,2,1,0,0,1,0,0
88009W88GUWHTX7,155,153,3,44,3,1,3,0,0,1,0,0
88009W88GXPS93Z,81,41,4,112,3,1,3,0,0,1,0,0
88009W88H6TW6JZ,119,118,3,24,4,1,2,0,0,1,0,0
88009W88H7KUFM9,423,210,4,299,4,2,4,0,0,0,0,1
88009W88H8PX3E3,151,149,4,54,3,1,4,0,0,0,1,0
88009W88HMRRWF9,190,188,3,4,4,2,1,0,0,0,0,1
88009W88HNQ2E4D,776,256,4,67,3,2,3,0,0,1,0,0
88009W88HPYY47E,247,123,4,44,3,2,2,0,0,0,1,0
88009W88HSSWYH6,494,164,4,137,4,2,2,0,0,1,0,0
88009W88HT11MWG,354,350,4,14,4,1,4,0,0,0,1,0
88009W88HUJ6RZB,258,128,3,224,3,1,3,0,0,1,0,0
88009W88HVWC31H,173,86,3,87,4,1,2,0,0,0,0,1
88009W88HYWC6CJ,260,257,4,34,4,2,4,0,0,0,1,0
88009W88HZFRG6M,153,38,4,112,3,1,3,0,0,0,1,0
88009W88J2JBWK4,277,138,3,112,4,1,4,0,0,1,0,0
88009W88JAQ3X2Y,207,103,4,34,4,1,3,0,0,0,1,0
88009W88JBD7JM9,260,129,3,112,4,1,4,0,0,1,0,0
88009W88JFH7ZJE,113,56,3,44,3,1,3,0,0,0,1,0
88009W88JFRJ17Q,180,36,4,67,3,1,3,0,0,1,0,0
88009W88JHYGZD6,70,14,4,4,4,1,4,0,0,1,0,0
88009W88JJ4QNRP,801,198,4,34,3,1,3,0,0,1,0,0
88009W88JNAAQ8J,112,111,3,34,4,1,3,0,0,1,0,0
88009W88JQH6HDW,235,233,3,67,4,2,2,0,0,1,0,0
88009W88JS1V8MD,96,48,3,87,3,1,4,1,0,0,0,0
88009W88JTBU449,378,188,3,112,3,2,4,0,0,1,0,0
88009W88JVVE76C,240,79,4,54,4,1,4,0,1,0,0,0
88009W88JZVRC3T,70,69,3,4,4,2,1,0,1,0,0,0
88009W88K7T95W6,185,184,3,174,4,2,1,0,0,0,0,1
88009W88K9B88XR,70,69,4,44,4,2,4,0,0,1,0,0
88009W88KC7S4WS,70,35,4,112,3,1,3,0,0,1,0,0
88009W88KF3AWWC,467,232,4,4,4,1,4,0,0,0,1,0
88009W88KKZYTH8,183,181,3,67,3,1,4,0,1,0,0,0
88009W88KQ4WXMT,73,18,4,67,3,1,3,0,0,0,1,0
88009W88KQRE4H6,70,35,4,44,3,2,4,0,0,1,0,0
88009W88KQZW6J4,337,168,4,174,3,2,3,0,0,1,0,0
88009W88KR51Z6Y,180,89,4,137,4,2,3,0,0,0,0,1
88009W88KS27ZUF,253,62,3,174,4,2,2,0,0,1,0,0
88009W88KT333C1,477,237,4,67,3,1,4,0,0,1,0,0
88009W88KT3QW38,387,192,3,174,3,1,4,0,1,0,0,0
88009W88KWE8Q2N,410,203,3,67,3,2,2,0,0,1,0,0
88009W88KWSAAC3,459,228,3,224,4,2,3,0,1,0,0,0
88009W88M1CCQGR,195,97,4,54,4,1,2,0,0,0,1,0
88009W88M1WNAJE,287,143,4,137,4,2,4,0,0,0,1,0
88009W88M4PFJYU,450,223,3,224,4,1,4,0,1,0,0,0
88009W88M7BN4MF,373,370,3,4,3,1,1,0,0,1,0,0
88009W88M8HUYJX,70,70,3,24,4,1,2,0,0,1,0,0
88009W88MK592TA,170,84,3,67,4,2,2,0,0,0,0,1
88009W88MK8U7DF,388,128,4,87,4,1,4,0,1,0,0,0
88009W88MM3F2VJ,93,92,4,54,3,1,2,0,0,1,0,0
88009W88MN4XQ1Q,697,173,3,174,3,2,1,0,0,1,0,0
88009W88MNC8XZ9,70,70,3,44,4,1,3,0,0,1,0,0
88009W88MQV39ZB,467,232,4,174,4,1,2,0,0,0,1,0
88009W88MTYSA1E,585,193,4,34,3,2,3,0,0,1,0,0
88009W88MU4PVJD,166,165,4,67,3,1,4,1,0,0,0,0
88009W88MYNNV5W,227,113,3,54,4,1,3,0,0,1,0,0
88009W88MYXQ5R2,102,34,4,34,3,2,4,1,0,0,0,0
88009W88MZCJR65,70,18,3,137,4,1,3,0,1,0,0,0
88009W88N3CNYNQ,191,95,3,224,4,1,4,0,0,0,1,0
88009W88N3WAYH5,361,180,3,424,4,2,3,1,0,0,0,0
88009W88N42866P,1005,332,4,224,4,1,4,0,1,0,0,0
88009W88N9Q5CSA,539,178,4,24,3,1,3,0,1,0,0,0
88009W88N9YN6YR,70,69,4,4,3,1,3,1,0,0,0,0
88009W88NAE14PG,204,68,4,44,4,1,1,1,0,0,0,0
88009W88NBBGHP9,176,87,4,67,4,1,3,0,0,1,0,0
88009W88NCPSDX2,265,87,3,137,3,2,4,0,0,0,1,0
88009W88NDX6CKE,500,496,3,14,4,2,4,0,1,0,0,0
88009W88NEF96CX,508,251,3,299,4,1,4,0,0,0,1,0
88009W88NEU1XJC,173,172,4,44,3,1,3,0,1,0,0,0
88009W88NGJET98,162,80,3,137,3,1,3,1,0,0,0,0
88009W88NMAGU7D,70,18,4,4,4,1,3,0,0,1,0,0
88009W88NPDFGC7,70,69,3,14,4,1,3,1,0,0,0,0
88009W88NPJTG7X,230,228,4,24,3,2,4,1,0,0,0,0
88009W88NVMZNX9,200,198,4,24,3,2,4,0,1,0,0,0
88009W88NWNHV13,321,79,3,87,3,1,4,0,0,1,0,0
88009W88NZ2PYDN,109,108,3,24,4,1,3,0,0,1,0,0
88009W88P2FMDRX,304,151,3,224,3,1,3,0,0,1,0,0
88009W88P3SPBGY,116,115,4,87,4,2,3,0,0,0,1,0
88009W88P3WZHXC,415,206,4,174,4,2,4,0,0,1,0,0
88009W88P598FQ2,238,236,4,44,4,1,4,0,0,1,0,0
88009W88P5UCP17,106,105,4,67,4,1,2,0,0,1,0,0
88009W88P5YFGS9,239,119,3,137,4,2,3,0,0,1,0,0
88009W88P6PB38J,153,77,4,34,4,1,3,0,0,1,0,0
88009W88P718U9H,471,156,3,137,4,1,4,1,0,0,0,0
88009W88P7YZ4RY,367,91,4,24,3,2,3,0,0,1,0,0
88009W88PDYDR2F,310,154,3,44,3,1,3,0,1,0,0,0
88009W88PK82838,85,21,4,4,4,1,3,0,0,1,0,0
88009W88PKTSVV8,70,35,4,54,3,1,3,0,0,1,0,0
88009W88PR4EJR6,102,50,3,54,3,1,3,0,0,1,0,0
88009W88PSN9UTS,82,81,4,44,4,2,4,0,0,1,0,0
88009W88PSXV816,369,184,4,137,4,1,3,0,0,0,0,1
88009W88PX9VXCS,175,87,4,54,3,2,4,0,0,0,0,1
88009W88PZH3FXH,2662,878,3,67,3,1,4,0,0,1,0,0
88009W88Q122DQJ,437,217,3,299,4,2,1,0,1,0,0,0
88009W88Q2E72KY,862,427,3,67,4,1,2,0,0,1,0,0
